timestamp,value,temperature,demand_factor,operational_efficiency,energy_price,hour,day_of_week,month,is_weekend
2022-10-07 07:00:00,1453.74,10.0,0.5832,0.9888,101.6,7,4,10,0
2022-10-07 08:00:00,1479.77,11.5,0.5762,1.0,96.65,8,4,10,0
2022-10-07 09:00:00,1510.4,8.4,0.605,0.9851,88.13,9,4,10,0
2022-10-07 10:00:00,1481.16,8.24,0.5331,0.9566,88.1,10,4,10,0
2022-10-07 11:00:00,1475.33,7.21,0.5179,0.9748,86.44,11,4,10,0
2022-10-07 12:00:00,1498.96,8.0,0.6121,1.0,81.61,12,4,10,0
2022-10-07 13:00:00,1488.38,2.42,0.557,0.9773,84.6,13,4,10,0
2022-10-07 14:00:00,1468.72,3.22,0.5861,0.9681,91.78,14,4,10,0
2022-10-07 15:00:00,1504.23,2.28,0.687,0.9537,76.04,15,4,10,0
2022-10-07 16:00:00,1495.75,1.02,0.6609,0.9754,86.93,16,4,10,0
2022-10-07 17:00:00,1460.88,-2.08,0.6343,0.9698,76.31,17,4,10,0
2022-10-07 18:00:00,1513.01,-6.85,0.6392,0.982,77.63,18,4,10,0
2022-10-07 19:00:00,1525.07,-1.72,0.7166,0.9932,77.71,19,4,10,0
2022-10-07 20:00:00,1532.67,0.25,0.7077,0.978,68.96,20,4,10,0
2022-10-07 21:00:00,1498.29,-0.74,0.6479,0.9872,81.34,21,4,10,0
2022-10-07 22:00:00,1479.82,4.57,0.6229,0.9929,69.02,22,4,10,0
2022-10-07 23:00:00,1501.32,4.73,0.826,0.9588,84.68,23,4,10,0
2022-10-08 00:00:00,1311.46,6.22,0.6825,1.0,87.07,0,5,10,1
2022-10-08 01:00:00,1353.38,9.33,0.7817,0.9684,81.21,1,5,10,1
2022-10-08 02:00:00,1386.22,9.76,0.8425,0.9935,91.66,2,5,10,1
2022-10-08 03:00:00,1372.3,5.76,0.786,0.9604,91.98,3,5,10,1
2022-10-08 04:00:00,1393.07,11.02,0.7602,0.9853,94.31,4,5,10,1
2022-10-08 05:00:00,1381.0,15.21,0.7304,0.9859,95.39,5,5,10,1
2022-10-08 06:00:00,1449.34,11.48,0.7411,1.0,93.55,6,5,10,1
2022-10-08 07:00:00,1445.57,12.38,0.8433,0.9782,96.57,7,5,10,1
2022-10-08 08:00:00,1488.41,9.93,0.9083,1.0,99.56,8,5,10,1
2022-10-08 09:00:00,1460.06,14.32,0.8271,0.9885,92.48,9,5,10,1
2022-10-08 10:00:00,1440.47,12.46,0.83,1.0,91.4,10,5,10,1
2022-10-08 11:00:00,1490.12,5.4,0.9035,0.947,92.52,11,5,10,1
2022-10-08 12:00:00,1463.46,5.4,0.845,0.9921,98.07,12,5,10,1
2022-10-08 13:00:00,1472.2,1.67,0.9035,0.929,83.21,13,5,10,1
2022-10-08 14:00:00,1486.73,2.33,0.9021,0.9812,73.29,14,5,10,1
2022-10-08 15:00:00,1498.58,0.47,0.8896,1.0,75.28,15,5,10,1
2022-10-08 16:00:00,1488.32,-0.2,0.9191,1.0,81.23,16,5,10,1
2022-10-08 17:00:00,1498.06,-1.96,1.0,0.9969,84.82,17,5,10,1
2022-10-08 18:00:00,1528.34,2.98,0.9691,0.9763,72.22,18,5,10,1
2022-10-08 19:00:00,1495.61,-4.67,1.0,0.9929,77.12,19,5,10,1
2022-10-08 20:00:00,1488.46,-5.24,0.9108,1.0,78.47,20,5,10,1
2022-10-08 21:00:00,1541.62,-1.33,1.0,0.9834,76.15,21,5,10,1
2022-10-08 22:00:00,1456.71,-2.02,1.0,1.0,89.78,22,5,10,1
2022-10-08 23:00:00,1409.65,0.06,0.9064,0.9731,90.38,23,5,10,1
2022-10-09 00:00:00,1450.22,3.11,1.0,1.0,88.9,0,6,10,1
2022-10-09 01:00:00,1428.51,5.34,0.9706,0.9997,87.71,1,6,10,1
2022-10-09 02:00:00,1362.96,7.21,0.9259,0.9693,97.04,2,6,10,1
2022-10-09 03:00:00,1441.27,11.81,1.0,0.997,96.93,3,6,10,1
2022-10-09 04:00:00,1437.32,11.04,1.0,0.9979,93.81,4,6,10,1
2022-10-09 05:00:00,1423.19,12.49,1.0,0.9961,101.89,5,6,10,1
2022-10-09 06:00:00,1532.78,14.91,1.0,0.9804,99.25,6,6,10,1
2022-10-09 07:00:00,1509.38,11.32,1.0,1.0,88.8,7,6,10,1
2022-10-09 08:00:00,1520.35,11.53,1.0,0.9624,91.18,8,6,10,1
2022-10-09 09:00:00,1534.34,11.52,0.9823,0.9812,87.94,9,6,10,1
2022-10-09 10:00:00,1518.66,5.25,1.0,0.9832,97.71,10,6,10,1
2022-10-09 11:00:00,1532.98,2.43,1.0,1.0,86.67,11,6,10,1
2022-10-09 12:00:00,1552.82,5.83,1.0,0.9615,90.77,12,6,10,1
2022-10-09 13:00:00,1509.51,4.05,1.0,0.9856,95.94,13,6,10,1
2022-10-09 14:00:00,1502.38,5.26,0.9874,0.9708,86.67,14,6,10,1
2022-10-09 15:00:00,1488.45,-0.2,1.0,0.9828,78.58,15,6,10,1
2022-10-09 16:00:00,1516.18,-0.15,1.0,0.9884,75.4,16,6,10,1
2022-10-09 17:00:00,1502.52,-2.98,0.9839,0.9549,76.62,17,6,10,1
2022-10-09 18:00:00,1513.53,-2.26,1.0,1.0,72.71,18,6,10,1
2022-10-09 19:00:00,1535.09,0.75,1.0,0.9889,72.51,19,6,10,1
2022-10-09 20:00:00,1505.0,-6.03,0.9895,0.9631,75.24,20,6,10,1
2022-10-09 21:00:00,1509.04,0.32,1.0,0.9734,83.55,21,6,10,1
2022-10-09 22:00:00,1460.37,5.42,1.0,1.0,80.39,22,6,10,1
2022-10-09 23:00:00,1449.91,3.64,0.96,0.9884,84.32,23,6,10,1
2022-10-10 00:00:00,1537.93,8.45,1.0,0.9607,90.42,0,0,10,0
2022-10-10 01:00:00,1509.93,5.96,1.0,0.9643,94.33,1,0,10,0
2022-10-10 02:00:00,1549.83,9.09,1.0,0.9924,83.5,2,0,10,0
2022-10-10 03:00:00,1566.39,10.88,1.0,0.9947,86.63,3,0,10,0
2022-10-10 04:00:00,1526.55,7.65,1.0,0.987,94.94,4,0,10,0
2022-10-10 05:00:00,1520.59,10.55,1.0,0.9738,92.34,5,0,10,0
2022-10-10 06:00:00,1597.13,10.97,0.9693,0.9958,102.56,6,0,10,0
2022-10-10 07:00:00,1617.13,14.53,1.0,0.9733,95.66,7,0,10,0
2022-10-10 08:00:00,1618.7,13.84,1.0,0.9624,106.01,8,0,10,0
2022-10-10 09:00:00,1625.93,11.47,1.0,1.0,93.03,9,0,10,0
2022-10-10 10:00:00,1621.36,10.81,1.0,0.9891,94.97,10,0,10,0
2022-10-10 11:00:00,1629.85,6.91,0.988,0.9635,87.72,11,0,10,0
2022-10-10 12:00:00,1627.08,7.57,0.9625,0.9819,90.94,12,0,10,0
2022-10-10 13:00:00,1615.22,3.12,0.9973,0.9796,88.5,13,0,10,0
2022-10-10 14:00:00,1615.22,1.29,1.0,0.972,88.01,14,0,10,0
2022-10-10 15:00:00,1613.94,-1.01,0.9981,0.9836,80.86,15,0,10,0
2022-10-10 16:00:00,1633.09,-0.38,1.0,0.9603,86.33,16,0,10,0
2022-10-10 17:00:00,1589.91,-3.39,0.9289,0.9963,80.52,17,0,10,0
2022-10-10 18:00:00,1580.71,-0.87,1.0,0.9786,75.5,18,0,10,0
2022-10-10 19:00:00,1586.19,-4.81,0.933,0.9465,75.91,19,0,10,0
2022-10-10 20:00:00,1597.09,-3.94,0.9354,0.974,83.77,20,0,10,0
2022-10-10 21:00:00,1573.23,0.9,0.8665,0.9662,88.07,21,0,10,0
2022-10-10 22:00:00,1514.13,1.01,0.9135,0.9187,78.24,22,0,10,0
2022-10-10 23:00:00,1514.44,2.21,0.9403,0.9753,90.05,23,0,10,0
2022-10-11 00:00:00,1526.64,6.97,0.9422,0.9991,81.49,0,1,10,0
2022-10-11 01:00:00,1523.83,6.05,0.9723,0.9761,88.46,1,1,10,0
2022-10-11 02:00:00,1492.64,8.79,0.9103,0.9924,96.44,2,1,10,0
2022-10-11 03:00:00,1494.14,13.65,0.888,0.9783,91.86,3,1,10,0
2022-10-11 04:00:00,1458.16,15.2,0.8415,0.9689,105.05,4,1,10,0
2022-10-11 05:00:00,1468.25,16.07,0.8203,0.9634,101.8,5,1,10,0
2022-10-11 06:00:00,1564.82,12.64,0.8914,0.9523,93.22,6,1,10,0
2022-10-11 07:00:00,1569.27,15.39,0.8798,0.9964,102.1,7,1,10,0
2022-10-11 08:00:00,1561.35,10.23,0.7677,0.9924,91.25,8,1,10,0
2022-10-11 09:00:00,1596.13,9.05,0.847,0.9721,96.32,9,1,10,0
2022-10-11 10:00:00,1547.93,4.51,0.8325,0.9372,98.65,10,1,10,0
2022-10-11 11:00:00,1513.56,10.63,0.7335,0.987,95.43,11,1,10,0
2022-10-11 12:00:00,1547.79,3.48,0.8053,0.9594,88.9,12,1,10,0
2022-10-11 13:00:00,1516.81,2.89,0.715,0.9803,85.05,13,1,10,0
2022-10-11 14:00:00,1507.92,-0.61,0.6351,0.9465,78.61,14,1,10,0
2022-10-11 15:00:00,1533.82,0.95,0.7378,0.9791,83.27,15,1,10,0
2022-10-11 16:00:00,1533.16,-2.46,0.7479,0.9746,84.83,16,1,10,0
2022-10-11 17:00:00,1492.6,-5.12,0.7186,0.929,90.16,17,1,10,0
2022-10-11 18:00:00,1579.74,-1.89,0.857,1.0,77.25,18,1,10,0
2022-10-11 19:00:00,1519.28,-5.37,0.7221,0.9705,84.14,19,1,10,0
2022-10-11 20:00:00,1510.91,-3.38,0.7001,0.9718,84.76,20,1,10,0
2022-10-11 21:00:00,1527.9,-4.64,0.7039,0.9876,80.18,21,1,10,0
2022-10-11 22:00:00,1463.59,-1.62,0.6502,0.9758,88.27,22,1,10,0
2022-10-11 23:00:00,1473.88,3.52,0.7087,0.984,83.03,23,1,10,0
2022-10-12 00:00:00,1450.25,1.3,0.6704,0.9538,91.01,0,2,10,0
2022-10-12 01:00:00,1417.21,4.34,0.6584,0.9738,91.29,1,2,10,0
2022-10-12 02:00:00,1404.33,9.23,0.602,0.9383,97.01,2,2,10,0
2022-10-12 03:00:00,1395.97,9.81,0.5457,0.9717,99.51,3,2,10,0
2022-10-12 04:00:00,1391.72,16.15,0.5898,1.0,95.88,4,2,10,0
2022-10-12 05:00:00,1405.7,16.64,0.6202,0.9462,99.5,5,2,10,0
2022-10-12 06:00:00,1496.94,11.51,0.5753,0.9692,99.28,6,2,10,0
2022-10-12 07:00:00,1487.6,14.09,0.6038,0.9337,94.17,7,2,10,0
2022-10-12 08:00:00,1486.38,13.68,0.5696,0.9763,96.8,8,2,10,0
2022-10-12 09:00:00,1473.21,9.71,0.5949,0.9854,94.2,9,2,10,0
2022-10-12 10:00:00,1466.8,6.26,0.5171,0.9836,89.42,10,2,10,0
2022-10-12 11:00:00,1467.05,7.3,0.5685,0.9639,88.65,11,2,10,0
2022-10-12 12:00:00,1452.15,4.91,0.5199,0.9329,88.83,12,2,10,0
2022-10-12 13:00:00,1438.23,2.32,0.4686,0.9509,87.84,13,2,10,0
2022-10-12 14:00:00,1506.68,2.14,0.5311,1.0,78.96,14,2,10,0
2022-10-12 15:00:00,1492.42,-1.9,0.6103,0.9932,89.14,15,2,10,0
2022-10-12 16:00:00,1449.88,-3.97,0.4551,0.9737,84.65,16,2,10,0
2022-10-12 17:00:00,1466.75,-2.24,0.5289,0.9787,80.19,17,2,10,0
2022-10-12 18:00:00,1485.76,-1.96,0.558,0.9549,74.21,18,2,10,0
2022-10-12 19:00:00,1485.6,-4.81,0.6288,1.0,79.62,19,2,10,0
2022-10-12 20:00:00,1442.83,0.2,0.4852,0.9609,80.34,20,2,10,0
2022-10-12 21:00:00,1462.34,-3.92,0.4746,0.984,77.93,21,2,10,0
2022-10-12 22:00:00,1384.37,0.12,0.4447,0.9486,79.62,22,2,10,0
2022-10-12 23:00:00,1437.37,2.69,0.5573,0.9715,91.71,23,2,10,0
2022-10-13 00:00:00,1341.19,4.01,0.4545,1.0,88.87,0,3,10,0
2022-10-13 01:00:00,1360.29,6.22,0.4773,0.956,97.54,1,3,10,0
2022-10-13 02:00:00,1380.96,13.03,0.4019,0.9898,95.49,2,3,10,0
2022-10-13 03:00:00,1418.14,9.24,0.5373,0.9532,101.41,3,3,10,0
2022-10-13 04:00:00,1390.99,17.1,0.5503,0.9567,102.87,4,3,10,0
2022-10-13 05:00:00,1385.47,13.89,0.5344,0.9745,102.64,5,3,10,0
2022-10-13 06:00:00,1445.0,13.48,0.4119,0.994,106.59,6,3,10,0
2022-10-13 07:00:00,1469.78,13.97,0.523,0.9686,100.87,7,3,10,0
2022-10-13 08:00:00,1427.07,17.29,0.41,0.9868,91.92,8,3,10,0
2022-10-13 09:00:00,1476.04,8.97,0.4978,0.9973,91.16,9,3,10,0
2022-10-13 10:00:00,1456.4,7.06,0.5069,0.9589,92.53,10,3,10,0
2022-10-13 11:00:00,1465.06,5.86,0.5144,0.9437,97.12,11,3,10,0
2022-10-13 12:00:00,1487.33,5.37,0.5282,0.9671,88.85,12,3,10,0
2022-10-13 13:00:00,1456.54,-0.21,0.504,0.9996,89.32,13,3,10,0
2022-10-13 14:00:00,1419.6,1.35,0.4097,0.9578,88.59,14,3,10,0
2022-10-13 15:00:00,1486.46,3.04,0.5384,0.9943,84.69,15,3,10,0
2022-10-13 16:00:00,1492.5,-1.31,0.5207,0.9686,70.86,16,3,10,0
2022-10-13 17:00:00,1477.28,-3.0,0.4753,1.0,75.41,17,3,10,0
2022-10-13 18:00:00,1421.0,-3.92,0.4469,1.0,89.86,18,3,10,0
2022-10-13 19:00:00,1485.95,-0.61,0.6077,0.9943,83.03,19,3,10,0
2022-10-13 20:00:00,1494.45,-3.26,0.598,0.9407,68.93,20,3,10,0
2022-10-13 21:00:00,1473.09,3.36,0.5778,0.9255,84.4,21,3,10,0
2022-10-13 22:00:00,1427.65,5.19,0.5151,0.9747,95.16,22,3,10,0
2022-10-13 23:00:00,1388.29,3.77,0.4298,0.9915,89.96,23,3,10,0
2022-10-14 00:00:00,1434.58,5.31,0.601,0.9834,91.43,0,4,10,0
2022-10-14 01:00:00,1400.58,9.47,0.5885,0.9588,84.68,1,4,10,0
2022-10-14 02:00:00,1393.74,11.53,0.5592,0.9435,94.91,2,4,10,0
2022-10-14 03:00:00,1410.13,9.38,0.6422,0.9917,90.14,3,4,10,0
2022-10-14 04:00:00,1402.15,11.22,0.6367,1.0,93.87,4,4,10,0
2022-10-14 05:00:00,1444.67,10.43,0.6118,0.9596,93.75,5,4,10,0
2022-10-14 06:00:00,1504.72,14.16,0.6136,0.9894,110.07,6,4,10,0
2022-10-14 07:00:00,1519.75,14.41,0.6236,1.0,104.7,7,4,10,0
2022-10-14 08:00:00,1484.07,9.58,0.6644,0.969,107.1,8,4,10,0
2022-10-14 09:00:00,1500.23,10.1,0.5972,0.9693,91.91,9,4,10,0
2022-10-14 10:00:00,1542.45,6.66,0.6712,0.9838,97.44,10,4,10,0
2022-10-14 11:00:00,1500.82,5.63,0.614,0.9669,89.06,11,4,10,0
2022-10-14 12:00:00,1558.43,6.46,0.7371,0.9993,87.04,12,4,10,0
2022-10-14 13:00:00,1542.19,1.82,0.7073,0.9644,91.33,13,4,10,0
2022-10-14 14:00:00,1503.76,0.76,0.6569,0.9717,87.49,14,4,10,0
2022-10-14 15:00:00,1526.21,-3.54,0.7062,0.9434,85.98,15,4,10,0
2022-10-14 16:00:00,1533.15,-1.18,0.6703,0.9675,76.71,16,4,10,0
2022-10-14 17:00:00,1546.36,-2.44,0.7993,0.952,82.66,17,4,10,0
2022-10-14 18:00:00,1525.86,-4.08,0.8163,0.979,83.44,18,4,10,0
2022-10-14 19:00:00,1549.89,-2.73,0.7812,0.9387,78.7,19,4,10,0
2022-10-14 20:00:00,1557.12,-1.19,0.8356,0.9915,81.74,20,4,10,0
2022-10-14 21:00:00,1544.03,-1.91,0.7767,0.9545,76.49,21,4,10,0
2022-10-14 22:00:00,1515.44,-1.57,0.8187,1.0,76.03,22,4,10,0
2022-10-14 23:00:00,1515.03,6.93,0.8532,0.9992,99.29,23,4,10,0
2022-10-15 00:00:00,1386.36,4.12,0.8031,0.9824,92.89,0,5,10,1
2022-10-15 01:00:00,1369.42,7.27,0.8184,0.9408,92.68,1,5,10,1
2022-10-15 02:00:00,1404.07,11.42,0.873,0.959,100.91,2,5,10,1
2022-10-15 03:00:00,1379.4,18.11,0.87,0.9535,94.66,3,5,10,1
2022-10-15 04:00:00,1381.67,9.84,0.8113,0.956,101.18,4,5,10,1
2022-10-15 05:00:00,1345.56,14.03,0.751,1.0,107.19,5,5,10,1
2022-10-15 06:00:00,1467.17,11.99,0.8628,0.9682,96.51,6,5,10,1
2022-10-15 07:00:00,1439.66,12.06,0.7778,0.958,99.25,7,5,10,1
2022-10-15 08:00:00,1488.77,10.9,0.8441,0.9562,93.83,8,5,10,1
2022-10-15 09:00:00,1446.77,8.82,0.8608,0.9604,103.34,9,5,10,1
2022-10-15 10:00:00,1471.54,9.33,0.8868,0.9816,98.15,10,5,10,1
2022-10-15 11:00:00,1495.95,4.54,0.9669,0.9384,100.59,11,5,10,1
2022-10-15 12:00:00,1506.66,7.31,0.9881,0.9728,96.39,12,5,10,1
2022-10-15 13:00:00,1517.14,3.46,0.9719,0.9792,88.3,13,5,10,1
2022-10-15 14:00:00,1486.2,2.27,0.9882,0.936,89.28,14,5,10,1
2022-10-15 15:00:00,1522.26,-1.16,0.9992,0.9423,87.28,15,5,10,1
2022-10-15 16:00:00,1457.39,-2.23,0.8511,0.9696,87.28,16,5,10,1
2022-10-15 17:00:00,1506.49,-1.72,0.9858,0.9993,89.97,17,5,10,1
2022-10-15 18:00:00,1487.44,-4.89,0.9046,0.9945,76.87,18,5,10,1
2022-10-15 19:00:00,1546.64,-3.01,1.0,0.9582,73.31,19,5,10,1
2022-10-15 20:00:00,1486.24,-3.21,0.9072,0.9985,78.45,20,5,10,1
2022-10-15 21:00:00,1511.35,-2.0,1.0,0.9638,87.69,21,5,10,1
2022-10-15 22:00:00,1451.23,-2.78,1.0,0.9636,89.49,22,5,10,1
2022-10-15 23:00:00,1482.77,6.05,0.9799,0.9719,87.01,23,5,10,1
2022-10-16 00:00:00,1441.52,4.08,1.0,0.9868,91.11,0,6,10,1
2022-10-16 01:00:00,1419.2,9.85,1.0,0.9578,90.91,1,6,10,1
2022-10-16 02:00:00,1427.22,11.59,1.0,0.9619,96.98,2,6,10,1
2022-10-16 03:00:00,1436.97,8.54,1.0,0.9448,96.14,3,6,10,1
2022-10-16 04:00:00,1419.21,10.21,1.0,0.9767,109.41,4,6,10,1
2022-10-16 05:00:00,1438.61,18.31,1.0,0.9883,108.86,5,6,10,1
2022-10-16 06:00:00,1493.4,16.97,1.0,0.9895,106.23,6,6,10,1
2022-10-16 07:00:00,1543.88,13.13,1.0,0.9422,102.45,7,6,10,1
2022-10-16 08:00:00,1524.17,12.91,1.0,0.9618,107.01,8,6,10,1
2022-10-16 09:00:00,1524.97,9.87,1.0,0.9943,100.24,9,6,10,1
2022-10-16 10:00:00,1517.94,10.34,1.0,0.9739,98.51,10,6,10,1
2022-10-16 11:00:00,1503.58,6.11,1.0,0.9699,86.67,11,6,10,1
2022-10-16 12:00:00,1505.85,1.42,1.0,0.9694,94.05,12,6,10,1
2022-10-16 13:00:00,1521.59,0.77,1.0,0.9799,83.73,13,6,10,1
2022-10-16 14:00:00,1509.22,1.53,1.0,0.9747,85.78,14,6,10,1
2022-10-16 15:00:00,1510.74,-2.43,1.0,0.9575,86.59,15,6,10,1
2022-10-16 16:00:00,1480.03,-1.57,1.0,0.9865,79.68,16,6,10,1
2022-10-16 17:00:00,1527.95,-4.38,1.0,0.9448,85.59,17,6,10,1
2022-10-16 18:00:00,1520.02,-4.07,1.0,0.9952,88.14,18,6,10,1
2022-10-16 19:00:00,1503.54,-0.52,1.0,0.9508,78.83,19,6,10,1
2022-10-16 20:00:00,1524.24,-0.93,1.0,0.9796,84.85,20,6,10,1
2022-10-16 21:00:00,1519.84,-0.17,1.0,0.9652,79.64,21,6,10,1
2022-10-16 22:00:00,1472.22,3.27,1.0,0.9589,82.13,22,6,10,1
2022-10-16 23:00:00,1449.96,4.4,1.0,0.9956,91.95,23,6,10,1
2022-10-17 00:00:00,1528.53,8.41,1.0,0.9832,96.58,0,0,10,0
2022-10-17 01:00:00,1531.83,6.67,1.0,0.9671,88.08,1,0,10,0
2022-10-17 02:00:00,1536.89,8.66,1.0,1.0,108.3,2,0,10,0
2022-10-17 03:00:00,1540.67,8.58,1.0,0.9877,97.66,3,0,10,0
2022-10-17 04:00:00,1505.21,11.6,1.0,0.9519,102.79,4,0,10,0
2022-10-17 05:00:00,1545.88,15.18,1.0,0.9228,100.11,5,0,10,0
2022-10-17 06:00:00,1602.15,16.13,1.0,0.9701,101.72,6,0,10,0
2022-10-17 07:00:00,1596.22,15.18,1.0,0.9955,110.41,7,0,10,0
2022-10-17 08:00:00,1613.17,8.88,1.0,0.98,109.37,8,0,10,0
2022-10-17 09:00:00,1632.6,13.36,1.0,0.9992,92.02,9,0,10,0
2022-10-17 10:00:00,1595.7,5.87,1.0,0.9557,95.4,10,0,10,0
2022-10-17 11:00:00,1590.86,9.41,1.0,0.9652,110.58,11,0,10,0
2022-10-17 12:00:00,1615.99,4.81,1.0,0.9656,91.1,12,0,10,0
2022-10-17 13:00:00,1628.33,4.89,1.0,0.9723,92.81,13,0,10,0
2022-10-17 14:00:00,1623.36,-1.11,1.0,0.9827,93.98,14,0,10,0
2022-10-17 15:00:00,1615.0,2.24,1.0,0.9999,90.52,15,0,10,0
2022-10-17 16:00:00,1625.46,-4.3,1.0,1.0,70.59,16,0,10,0
2022-10-17 17:00:00,1594.26,-3.5,1.0,1.0,85.37,17,0,10,0
2022-10-17 18:00:00,1587.06,-4.43,0.9338,0.9805,92.13,18,0,10,0
2022-10-17 19:00:00,1617.92,-5.67,1.0,0.9602,83.89,19,0,10,0
2022-10-17 20:00:00,1577.51,-1.17,1.0,0.9715,79.55,20,0,10,0
2022-10-17 21:00:00,1600.41,3.53,0.9011,0.98,81.26,21,0,10,0
2022-10-17 22:00:00,1534.87,6.91,0.9568,0.9695,87.46,22,0,10,0
2022-10-17 23:00:00,1510.29,3.7,0.903,0.9485,94.26,23,0,10,0
2022-10-18 00:00:00,1521.14,7.82,0.9678,0.9574,107.94,0,1,10,0
2022-10-18 01:00:00,1503.37,8.12,0.9183,0.984,94.65,1,1,10,0
2022-10-18 02:00:00,1524.84,10.59,0.9195,0.9616,101.34,2,1,10,0
2022-10-18 03:00:00,1473.54,10.56,0.895,0.9669,92.9,3,1,10,0
2022-10-18 04:00:00,1520.94,12.91,0.941,0.9648,93.8,4,1,10,0
2022-10-18 05:00:00,1530.28,14.4,0.9058,0.9485,100.76,5,1,10,0
2022-10-18 06:00:00,1591.96,12.44,0.8951,0.9628,105.83,6,1,10,0
2022-10-18 07:00:00,1562.08,13.18,0.8807,0.957,102.85,7,1,10,0
2022-10-18 08:00:00,1557.44,12.42,0.8904,0.9523,102.57,8,1,10,0
2022-10-18 09:00:00,1560.71,12.92,0.8376,0.9449,99.36,9,1,10,0
2022-10-18 10:00:00,1576.05,7.48,0.9247,0.964,98.54,10,1,10,0
2022-10-18 11:00:00,1534.78,7.58,0.7668,0.9783,94.81,11,1,10,0
2022-10-18 12:00:00,1527.74,9.44,0.7311,0.9882,86.96,12,1,10,0
2022-10-18 13:00:00,1525.34,5.88,0.7159,0.9379,83.68,13,1,10,0
2022-10-18 14:00:00,1538.06,4.32,0.6912,0.9978,95.54,14,1,10,0
2022-10-18 15:00:00,1565.0,0.02,0.8178,0.9715,82.58,15,1,10,0
2022-10-18 16:00:00,1530.46,-0.65,0.8007,0.943,83.92,16,1,10,0
2022-10-18 17:00:00,1567.88,-0.09,0.8225,0.9574,90.09,17,1,10,0
2022-10-18 18:00:00,1490.06,0.76,0.6984,0.9279,82.47,18,1,10,0
2022-10-18 19:00:00,1528.65,-5.99,0.7777,0.9329,88.56,19,1,10,0
2022-10-18 20:00:00,1556.1,-3.92,0.7326,0.9997,80.75,20,1,10,0
2022-10-18 21:00:00,1512.19,2.61,0.7275,0.9512,94.57,21,1,10,0
2022-10-18 22:00:00,1465.15,1.1,0.74,0.9759,90.02,22,1,10,0
2022-10-18 23:00:00,1463.55,2.24,0.6606,0.9628,91.17,23,1,10,0
2022-10-19 00:00:00,1472.02,3.15,0.8177,0.9654,93.09,0,2,10,0
2022-10-19 01:00:00,1476.28,6.62,0.745,0.9723,100.34,1,2,10,0
2022-10-19 02:00:00,1402.53,6.86,0.6421,0.9232,100.13,2,2,10,0
2022-10-19 03:00:00,1412.54,15.5,0.6046,0.9912,85.05,3,2,10,0
2022-10-19 04:00:00,1422.1,12.55,0.6454,0.9627,100.4,4,2,10,0
2022-10-19 05:00:00,1416.46,13.28,0.6498,0.9546,105.26,5,2,10,0
2022-10-19 06:00:00,1539.24,14.85,0.6852,0.9739,99.17,6,2,10,0
2022-10-19 07:00:00,1490.73,15.33,0.5649,0.9501,101.16,7,2,10,0
2022-10-19 08:00:00,1516.18,14.5,0.6293,0.9686,100.76,8,2,10,0
2022-10-19 09:00:00,1467.67,13.49,0.5306,0.9611,109.1,9,2,10,0
2022-10-19 10:00:00,1499.87,8.43,0.6211,0.9785,102.06,10,2,10,0
2022-10-19 11:00:00,1466.28,7.17,0.5865,0.96,98.32,11,2,10,0
2022-10-19 12:00:00,1510.43,7.23,0.6816,0.9436,88.27,12,2,10,0
2022-10-19 13:00:00,1456.05,2.57,0.5007,0.9713,88.1,13,2,10,0
2022-10-19 14:00:00,1496.91,1.69,0.6401,0.9586,93.38,14,2,10,0
2022-10-19 15:00:00,1430.3,0.85,0.4803,0.9275,90.37,15,2,10,0
2022-10-19 16:00:00,1476.41,0.35,0.4934,0.9678,78.39,16,2,10,0
2022-10-19 17:00:00,1460.05,-5.57,0.4705,0.9531,91.51,17,2,10,0
2022-10-19 18:00:00,1497.34,-0.86,0.5619,0.9707,79.88,18,2,10,0
2022-10-19 19:00:00,1475.32,-2.48,0.486,0.9466,86.33,19,2,10,0
2022-10-19 20:00:00,1450.38,0.21,0.473,0.9395,99.22,20,2,10,0
2022-10-19 21:00:00,1473.46,1.62,0.5467,0.9871,85.06,21,2,10,0
2022-10-19 22:00:00,1440.94,4.94,0.5557,0.9803,90.08,22,2,10,0
2022-10-19 23:00:00,1456.71,6.37,0.5321,0.9633,88.87,23,2,10,0
2022-10-20 00:00:00,1380.84,8.43,0.5193,0.9721,95.14,0,3,10,0
2022-10-20 01:00:00,1437.04,10.7,0.6166,0.9795,103.99,1,3,10,0
2022-10-20 02:00:00,1406.55,10.32,0.5306,0.963,98.32,2,3,10,0
2022-10-20 03:00:00,1397.55,11.47,0.5622,0.939,99.9,3,3,10,0
2022-10-20 04:00:00,1382.26,14.42,0.528,0.969,108.5,4,3,10,0
2022-10-20 05:00:00,1371.48,14.94,0.4654,0.983,97.67,5,3,10,0
2022-10-20 06:00:00,1501.33,13.14,0.5476,0.9748,104.76,6,3,10,0
2022-10-20 07:00:00,1444.67,14.29,0.4875,0.964,100.38,7,3,10,0
2022-10-20 08:00:00,1469.58,12.62,0.5164,0.9741,101.84,8,3,10,0
2022-10-20 09:00:00,1453.43,9.71,0.5373,0.9582,97.02,9,3,10,0
2022-10-20 10:00:00,1430.93,12.35,0.4265,0.9835,92.25,10,3,10,0
2022-10-20 11:00:00,1472.01,7.95,0.4449,0.9895,85.95,11,3,10,0
2022-10-20 12:00:00,1494.17,9.87,0.5732,0.9366,92.15,12,3,10,0
2022-10-20 13:00:00,1457.1,0.46,0.4973,0.9847,92.98,13,3,10,0
